id,listing_url,host_id,host_since,latitude,longitude,neighbourhood,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,square_feet,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,calculated_host_listings_count,reviews_per_month,price
9390951,https://www.airbnb.com/rooms/9390951,37344176,2015-07-02,42.366709928102075,-71.03712593270234,East Boston,Apartment,Private room,2,1.0,1.0,1.0,"{""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,Shampoo,Iron}",,2,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,flexible,2,0.21,125.0
1051482,https://www.airbnb.com/rooms/1051482,5291968,2013-03-02,42.38154190555381,-71.03806231898041,East Boston,Boat,Entire home/apt,6,1.0,2.0,4.0,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",,2,29,91.0,9.0,10.0,10.0,10.0,8.0,9.0,t,strict,4,0.72,275.0
4475740,https://www.airbnb.com/rooms/4475740,15005020,2014-05-02,42.366226219675376,-71.03143059241793,East Boston,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",""Hair Dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,8,1,80.0,8.0,8.0,8.0,10.0,10.0,8.0,f,flexible,1,0.05,65.0
14262627,https://www.airbnb.com/rooms/14262627,22088967,2014-10-03,42.364069204368406,-71.02896740549902,,Apartment,Private room,2,1.0,1.0,1.0,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",""Indoor Fireplace"",Heating,Washer,Dryer,Essentials,Shampoo}",,1,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,flexible,1,2.37,87.0
12699603,https://www.airbnb.com/rooms/12699603,69028974,2016-04-26,42.38366040503235,-71.00026054426053,East Boston,House,Entire home/apt,4,2.0,2.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,2,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1,0.52,225.0
7489883,https://www.airbnb.com/rooms/7489883,39226802,2015-07-22,42.37871045505126,-71.03297003098307,East Boston,Apartment,Private room,2,1.0,1.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Breakfast,Dog(s),Heating,""Family/Kid Friendly"",Essentials,Shampoo}",,1,1,,,,,,,,f,moderate,1,0.36,60.0
3802530,https://www.airbnb.com/rooms/3802530,18752830,2014-07-23,42.38736001166394,-71.01041901965802,East Boston,Apartment,Entire home/apt,4,1.0,1.0,2.0,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",,2,9,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1,0.36,150.0
14075290,https://www.airbnb.com/rooms/14075290,28820575,2015-03-05,42.36833507222235,-71.03603397604479,East Boston,Apartment,Private room,2,1.0,1.0,1.0,"{TV,""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,1,16,88.0,9.0,9.0,9.0,8.0,8.0,9.0,t,strict,11,10.67,99.0
1066767,https://www.airbnb.com/rooms/1066767,5291968,2013-03-02,42.383684892239756,-71.03808075641813,East Boston,Boat,Entire home/apt,6,1.0,2.0,4.0,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",,2,17,89.0,9.0,9.0,10.0,10.0,8.0,8.0,t,strict,4,1.46,275.0
4638356,https://www.airbnb.com/rooms/4638356,24014785,2014-11-21,42.37712966466541,-71.0367331689478,East Boston,House,Private room,2,1.5,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",,1,21,93.0,10.0,10.0,10.0,10.0,9.0,9.0,f,flexible,1,6.56,85.0
12436115,https://www.airbnb.com/rooms/12436115,5618949,2013-03-25,42.363926094037296,-71.03033901049847,East Boston,Apartment,Entire home/apt,4,1.0,1.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,1,7,47.0,4.0,4.0,9.0,9.0,7.0,4.0,f,strict,11,1.62,135.0
8716849,https://www.airbnb.com/rooms/8716849,45752276,2015-10-04,42.36472850605321,-71.0321403309987,East Boston,Apartment,Private room,2,1.0,1.0,1.0,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",,1,11,73.0,8.0,6.0,8.0,8.0,7.0,7.0,f,flexible,1,0.99,100.0
3917027,https://www.airbnb.com/rooms/3917027,6331373,2013-05-11,42.38468604171301,-71.0046399896938,,House,Private room,3,2.5,1.0,2.0,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Hot Tub"",Heating,Washer,Dryer,Essentials,Shampoo}",,1,58,84.0,9.0,8.0,9.0,9.0,9.0,8.0,f,strict,6,2.35,72.0
10945407,https://www.airbnb.com/rooms/10945407,51354463,2015-12-14,42.38968172925277,-71.00471442388962,East Boston,Apartment,Entire home/apt,8,2.0,4.0,4.0,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",Heating,""Suitable for Events"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""24-Hour Check-in""}",,3,8,90.0,10.0,9.0,10.0,9.0,9.0,9.0,t,flexible,2,2.07,230.0
8340599,https://www.airbnb.com/rooms/8340599,16882984,2014-06-16,42.37243757981357,-71.03646968180121,,Apartment,Private room,2,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Smoking Allowed"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",,1,14,93.0,10.0,10.0,9.0,10.0,9.0,10.0,f,moderate,1,1.19,200.0
14255219,https://www.airbnb.com/rooms/14255219,66377071,2016-04-08,42.366904603169814,-71.03768084507143,,Apartment,Private room,1,1.0,1.0,1.0,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,1,8,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f,flexible,2,7.27,45.0
14533011,https://www.airbnb.com/rooms/14533011,83143176,2016-07-11,42.38772842497419,-71.01339573383821,East Boston,Apartment,Private room,4,1.0,1.0,1.0,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""Laptop Friendly Workspace""}",,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,2,1.0,90.0
4080000,https://www.airbnb.com/rooms/4080000,6331373,2013-05-11,42.386618593245366,-71.00525682071361,East Boston,House,Private room,3,2.0,1.0,2.0,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Hot Tub"",Heating,Washer,Dryer,Essentials,Shampoo}",,1,75,86.0,9.0,9.0,9.0,9.0,9.0,9.0,f,strict,6,3.13,72.0
14844149,https://www.airbnb.com/rooms/14844149,9721496,2013-10-30,42.37887543575785,-71.02910227660068,,Apartment,Private room,1,1.0,1.0,1.0,"{TV,""Wireless Internet"",Kitchen,Heating,Shampoo,Hangers,""Laptop Friendly Workspace""}",,2,0,,,,,,,,f,flexible,1,,98.0
7880828,https://www.airbnb.com/rooms/7880828,41542719,2015-08-15,42.377832873360454,-71.03026247489727,East Boston,Apartment,Private room,1,1.5,1.0,1.0,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Pets live on this property"",Dog(s),""Hot Tub"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron}",,1,90,94.0,9.0,10.0,10.0,10.0,10.0,9.0,f,strict,3,6.99,79.0
13064781,https://www.airbnb.com/rooms/13064781,22548550,2014-10-14,42.377380676697406,-71.05041078672215,Charlestown,Condominium,Entire home/apt,3,1.0,0.0,1.0,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Breakfast,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,1,10,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1,3.0,150.0
1541166,https://www.airbnb.com/rooms/1541166,552418,2011-05-02,42.38159417885396,-71.07891531143875,,Apartment,Entire home/apt,2,1.0,0.0,1.0,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in""}",,2,16,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1,0.45,143.0
8454985,https://www.airbnb.com/rooms/8454985,15151322,2014-05-05,42.376634352984695,-71.05237883372453,Charlestown,Apartment,Entire home/apt,3,1.0,2.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,2,7,97.0,10.0,9.0,10.0,10.0,9.0,9.0,f,moderate,1,0.59,225.0
14769652,https://www.airbnb.com/rooms/14769652,20733420,2014-08-30,42.38370488376533,-71.06564446942194,Charlestown,Townhouse,Private room,2,1.5,1.0,1.0,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}",,1,0,,,,,,,,f,flexible,2,,160.0
77681,https://www.airbnb.com/rooms/77681,416912,2011-03-01,42.37853324504035,-71.06176887037249,Charlestown,Bed & Breakfast,Private room,2,1.0,1.0,1.0,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Breakfast,""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer}",,2,21,83.0,9.0,8.0,8.0,9.0,9.0,8.0,f,strict,2,0.35,160.0
4112178,https://www.airbnb.com/rooms/4112178,21336020,2014-09-14,42.38037397683925,-71.06910599055006,Charlestown,Condominium,Entire home/apt,1,1.0,0.0,1.0,"{TV,""Wireless Internet"",Kitchen,Breakfast,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1,0.79,125.0
5684598,https://www.airbnb.com/rooms/5684598,29472153,2015-03-16,42.377723597976754,-71.05132419433814,Charlestown,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",,1,19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1,1.14,199.0
7109689,https://www.airbnb.com/rooms/7109689,19241302,2014-07-31,42.37643879614785,-71.06339455004817,,House,Entire home/apt,6,3.0,3.0,4.0,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector""}",,4,4,100.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict,1,0.28,600.0
14924831,https://www.airbnb.com/rooms/14924831,93820834,2016-09-06,42.381920630337135,-71.0688369394787,Charlestown,House,Private room,1,1.0,1.0,1.0,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Hangers,Iron,""Laptop Friendly Workspace""}",,1,0,,,,,,,,f,moderate,1,,190.0
29765,https://www.airbnb.com/rooms/29765,128280,2010-05-19,42.37833821738547,-71.06662682158364,Charlestown,House,Entire home/apt,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Indoor Fireplace"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,2,90,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,3,1.17,295.0
14660635,https://www.airbnb.com/rooms/14660635,5190148,2013-02-22,42.376603293548115,-71.05380183123417,Charlestown,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,Breakfast,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,2,0,,,,,,,,t,flexible,1,,250.0
5813992,https://www.airbnb.com/rooms/5813992,122982,2010-05-11,42.37603276384275,-71.06591865924472,Charlestown,Apartment,Entire home/apt,4,1.0,3.0,2.0,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",,3,1,80.0,10.0,10.0,10.0,8.0,8.0,8.0,f,strict,1,0.07,200.0
3749523,https://www.airbnb.com/rooms/3749523,3842205,2012-10-11,42.37191325559271,-71.06333019925495,Charlestown,House,Entire home/apt,7,3.0,4.0,5.0,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,1,112,93.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict,1,4.4,500.0
1587540,https://www.airbnb.com/rooms/1587540,2004732,2012-03-25,42.3788981259316,-71.06118225546153,Charlestown,House,Entire home/apt,4,1.5,3.0,3.0,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,2,26,95.0,9.0,10.0,10.0,10.0,10.0,10.0,f,strict,1,0.92,299.0
10253899,https://www.airbnb.com/rooms/10253899,14561673,2014-04-21,42.38092491753864,-71.06756115812803,,House,Entire home/apt,6,2.0,4.0,5.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,3,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1,0.85,250.0
45987,https://www.airbnb.com/rooms/45987,205107,2010-08-18,42.3740433333595,-71.0611766737255,Charlestown,Apartment,Entire home/apt,3,0.0,1.0,1.0,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Shampoo}",,3,98,92.0,9.0,9.0,9.0,9.0,10.0,9.0,f,strict,2,1.33,125.0
7009774,https://www.airbnb.com/rooms/7009774,36747522,2015-06-25,42.38382413902392,-71.06766904272655,Charlestown,Condominium,Entire home/apt,6,3.0,3.0,3.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",,2,0,,,,,,,,f,moderate,1,,599.0
14136509,https://www.airbnb.com/rooms/14136509,85308564,2016-07-22,42.38181091994198,-71.06597189295363,Charlestown,Condominium,Private room,1,1.5,1.0,1.0,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,2,0,,,,,,,,f,flexible,1,,175.0
5174821,https://www.airbnb.com/rooms/5174821,26766201,2015-01-26,42.380182275374096,-71.06829119455756,Charlestown,Apartment,Private room,2,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Iron}",,1,50,94.0,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,1,2.69,150.0
12432535,https://www.airbnb.com/rooms/12432535,5934573,2013-04-15,42.383957953045204,-71.06771082633266,Charlestown,Apartment,Entire home/apt,4,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",""Laptop Friendly Workspace""}",,2,7,97.0,9.0,9.0,10.0,10.0,10.0,10.0,f,moderate,1,2.84,200.0
8613870,https://www.airbnb.com/rooms/8613870,2330905,2012-05-09,42.379800677578814,-71.06674953120306,Charlestown,Apartment,Private room,3,1.0,1.0,2.0,"{""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door""}",,1,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1,0.39,150.0
13414159,https://www.airbnb.com/rooms/13414159,76412054,2016-06-07,42.37755837170107,-71.05133817692955,Charlestown,Condominium,Entire home/apt,6,2.0,2.0,4.0,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}",,2,14,99.0,10.0,10.0,9.0,10.0,9.0,9.0,t,moderate,1,5.83,234.0
2798599,https://www.airbnb.com/rooms/2798599,14099596,2014-04-09,42.374065378925735,-71.06015514787724,,Apartment,Private room,2,1.0,1.0,1.0,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Laptop Friendly Workspace""}",,1,0,,,,,,,,f,moderate,1,,200.0
12825412,https://www.airbnb.com/rooms/12825412,69976103,2016-05-02,42.375871277133065,-71.05755969860121,Charlestown,House,Entire home/apt,4,2.5,3.0,3.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}",,2,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,flexible,1,2.0,200.0
14594810,https://www.airbnb.com/rooms/14594810,90526463,2016-08-17,42.379994051092865,-71.06652460324518,Charlestown,House,Entire home/apt,2,1.0,1.0,1.0,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",Essentials,""Hair Dryer"",Iron}",,2,0,,,,,,,,t,flexible,1,,249.0
1421610,https://www.airbnb.com/rooms/1421610,7652728,2013-07-22,42.37618094303146,-71.05987823791533,Charlestown,Apartment,Entire home/apt,4,2.0,2.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",,3,6,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f,strict,1,0.17,320.0
619142,https://www.airbnb.com/rooms/619142,501427,2011-04-11,42.378078688488884,-71.06343261367424,Charlestown,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",,3,105,95.0,9.0,9.0,10.0,10.0,10.0,9.0,f,strict,2,2.11,175.0
93505,https://www.airbnb.com/rooms/93505,501427,2011-04-11,42.377578852405705,-71.0637641154371,Charlestown,Apartment,Entire home/apt,4,1.0,2.0,2.0,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector""}",,3,166,94.0,9.0,9.0,10.0,10.0,10.0,9.0,f,strict,2,2.57,199.0
3721095,https://www.airbnb.com/rooms/3721095,10477638,2013-12-06,42.38134840856283,-71.06190760557617,Charlestown,Apartment,Entire home/apt,6,2.0,3.0,3.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,2,98,99.0,10.0,10.0,10.0,10.0,9.0,10.0,t,moderate,1,3.9,375.0
44205,https://www.airbnb.com/rooms/44205,128280,2010-05-19,42.37655111058528,-71.06676905680453,Charlestown,House,Entire home/apt,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Breakfast,""Indoor Fireplace"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,2,76,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,3,1.04,235.0
4402259,https://www.airbnb.com/rooms/4402259,22851843,2014-10-22,42.37767806528751,-71.06480028672766,Charlestown,Apartment,Entire home/apt,2,1.0,0.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",Breakfast,""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",,1,33,93.0,9.0,9.0,10.0,10.0,10.0,9.0,f,flexible,1,1.56,175.0
1223050,https://www.airbnb.com/rooms/1223050,3432624,2012-08-31,42.375023805694816,-71.05921092547085,Charlestown,House,Private room,1,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Pets live on this property"",Dog(s),Cat(s),""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,1,39,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,4,1.01,100.0
189965,https://www.airbnb.com/rooms/189965,205107,2010-08-18,42.37567505547794,-71.06080414587312,Charlestown,House,Private room,2,1.0,1.0,1.0,"{""Air Conditioning"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",Shampoo}",,3,33,95.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict,2,0.53,125.0
6268805,https://www.airbnb.com/rooms/6268805,2644382,2012-06-15,42.37653225771921,-71.06157887354844,Charlestown,Apartment,Entire home/apt,4,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,1,42,97.0,10.0,10.0,10.0,10.0,9.0,9.0,f,strict,1,2.67,260.0
